ANO,MES,ESTADO,REGIAO,CONSUMO_T
2010,NOV,RONDÔNIA,NORTE,103767
2010,NOV,ACRE,NORTE,18846
2010,NOV,AMAZONAS,NORTE,71753
2010,NOV,RORAIMA,NORTE,8807
2010,NOV,PARÁ,NORTE,148366
2010,NOV,AMAPÁ,NORTE,12009
2010,NOV,TOCANTINS,NORTE,39748
2010,NOV,MARANHÃO,NORDESTE,122642
2010,NOV,PIAUÍ,NORDESTE,58307
2010,NOV,CEARÁ,NORDESTE,137036
2010,NOV,RIO GRANDE DO NORTE,NORDESTE,73831
2010,NOV,PARAÍBA,NORDESTE,71732
2010,NOV,PERNAMBUCO,NORDESTE,243761
2010,NOV,ALAGOAS,NORDESTE,55138
2010,NOV,SERGIPE,NORDESTE,43149
2010,NOV,BAHIA,NORDESTE,304030
2010,NOV,AJUSTES,NORDESTE,",,,"
2010,NOV,MINAS GERAIS,SUDESTE,544711
2010,NOV,ESPÍRITO SANTO,SUDESTE,102700
2010,NOV,RIO DE JANEIRO,SUDESTE,365448
2010,NOV,SÃO PAULO,SUDESTE,1223599
2010,NOV,AJUSTES,SUDESTE,114000
2010,NOV,PARANÁ,SUL,333032
2010,NOV,SANTA CATARINA,SUL,260253
2010,NOV,RIO GRANDE DO SUL,SUL,285991
2010,NOV,AJUSTES,SUL,20000
2010,NOV,MATO GROSSO,CENTRO-OESTE,108130
2010,NOV,MATO GROSSO DO SUL,CENTRO-OESTE,70414
2010,NOV,GOIÁS,CENTRO-OESTE,228358
2010,NOV,DISTRITO FEDERAL,CENTRO-OESTE,93999
2010,DEZ,RONDÔNIA,NORTE,86207
2010,DEZ,ACRE,NORTE,14332
2010,DEZ,AMAZONAS,NORTE,79148
2010,DEZ,RORAIMA,NORTE,8951
2010,DEZ,PARÁ,NORTE,164830
2010,DEZ,AMAPÁ,NORTE,15811
2010,DEZ,TOCANTINS,NORTE,35278
2010,DEZ,MARANHÃO,NORDESTE,140605
2010,DEZ,PIAUÍ,NORDESTE,58174
2010,DEZ,CEARÁ,NORDESTE,201888
2010,DEZ,RIO GRANDE DO NORTE,NORDESTE,77403
2010,DEZ,PARAÍBA,NORDESTE,72743
2010,DEZ,PERNAMBUCO,NORDESTE,269049
2010,DEZ,ALAGOAS,NORDESTE,57804
2010,DEZ,SERGIPE,NORDESTE,46128
2010,DEZ,BAHIA,NORDESTE,295281
2010,DEZ,AJUSTES,NORDESTE,",,,"
2010,DEZ,MINAS GERAIS,SUDESTE,538872
2010,DEZ,ESPÍRITO SANTO,SUDESTE,100920
2010,DEZ,RIO DE JANEIRO,SUDESTE,332539
2010,DEZ,SÃO PAULO,SUDESTE,1086738
2010,DEZ,AJUSTES,SUDESTE,110000
2010,DEZ,PARANÁ,SUL,291609
2010,DEZ,SANTA CATARINA,SUL,228137
2010,DEZ,RIO GRANDE DO SUL,SUL,288589
2010,DEZ,AJUSTES,SUL,20000
2010,DEZ,MATO GROSSO,CENTRO-OESTE,76336
2010,DEZ,MATO GROSSO DO SUL,CENTRO-OESTE,69464
2010,DEZ,GOIÁS,CENTRO-OESTE,213644
2010,DEZ,DISTRITO FEDERAL,CENTRO-OESTE,87008
2011,JAN,RONDÔNIA,NORTE,86627
2011,JAN,ACRE,NORTE,11415
2011,JAN,AMAZONAS,NORTE,71494
2011,JAN,RORAIMA,NORTE,11753
2011,JAN,PARÁ,NORTE,140059
2011,JAN,AMAPÁ,NORTE,15404
2011,JAN,TOCANTINS,NORTE,32445
2011,JAN,MARANHÃO,NORDESTE,94426
2011,JAN,PIAUÍ,NORDESTE,59203
2011,JAN,CEARÁ,NORDESTE,141567
2011,JAN,RIO GRANDE DO NORTE,NORDESTE,74006
2011,JAN,PARAÍBA,NORDESTE,92731
2011,JAN,PERNAMBUCO,NORDESTE,214807
2011,JAN,ALAGOAS,NORDESTE,61858
2011,JAN,SERGIPE,NORDESTE,45646
2011,JAN,BAHIA,NORDESTE,287721
2011,JAN,AJUSTES,NORDESTE,",,,"
2011,JAN,MINAS GERAIS,SUDESTE,516590
2011,JAN,ESPÍRITO SANTO,SUDESTE,108195
2011,JAN,RIO DE JANEIRO,SUDESTE,328629
2011,JAN,SÃO PAULO,SUDESTE,1046862
2011,JAN,AJUSTES,SUDESTE,123000
2011,JAN,PARANÁ,SUL,313591
2011,JAN,SANTA CATARINA,SUL,231765
2011,JAN,RIO GRANDE DO SUL,SUL,258457
2011,JAN,AJUSTES,SUL,20000
2011,JAN,MATO GROSSO DO SUL,CENTRO-OESTE,69038
2011,JAN,MATO GROSSO,CENTRO-OESTE,79550
2011,JAN,GOIÁS,CENTRO-OESTE,203609
2011,JAN,DISTRITO FEDERAL,CENTRO-OESTE,90254
2011,FEV,RONDÔNIA,NORTE,89239
2011,FEV,ACRE,NORTE,13360
2011,FEV,AMAZONAS,NORTE,64471
2011,FEV,RORAIMA,NORTE,10452
2011,FEV,PARÁ,NORTE,134612
2011,FEV,AMAPÁ,NORTE,11193
2011,FEV,TOCANTINS,NORTE,30100
2011,FEV,MARANHÃO,NORDESTE,104158
2011,FEV,PIAUÍ,NORDESTE,40233
2011,FEV,CEARÁ,NORDESTE,115864
2011,FEV,RIO GRANDE DO NORTE,NORDESTE,61738
2011,FEV,PARAÍBA,NORDESTE,67200
2011,FEV,PERNAMBUCO,NORDESTE,177932
2011,FEV,ALAGOAS,NORDESTE,60153
2011,FEV,SERGIPE,NORDESTE,43796
2011,FEV,BAHIA,NORDESTE,278180
2011,FEV,AJUSTES,NORDESTE,",,,"
2011,FEV,MINAS GERAIS,SUDESTE,558484
2011,FEV,ESPÍRITO SANTO,SUDESTE,107909
2011,FEV,RIO DE JANEIRO,SUDESTE,329562
2011,FEV,SÃO PAULO,SUDESTE,1124482
2011,FEV,AJUSTES,SUDESTE,123000
2011,FEV,PARANÁ,SUL,308435
2011,FEV,SANTA CATARINA,SUL,226547
2011,FEV,RIO GRANDE DO SUL,SUL,239847
2011,FEV,AJUSTES,SUL,20000
2011,FEV,MATO GROSSO DO SUL,CENTRO-OESTE,65487
2011,FEV,MATO GROSSO,CENTRO-OESTE,79407
2011,FEV,GOIÁS,CENTRO-OESTE,213322
2011,FEV,DISTRITO FEDERAL,CENTRO-OESTE,98661
2011,MAR,RONDÔNIA,NORTE,70964
2011,MAR,ACRE,NORTE,12147
2011,MAR,AMAZONAS,NORTE,72246
2011,MAR,RORAIMA,NORTE,10200
2011,MAR,PARÁ,NORTE,130483
2011,MAR,AMAPÁ,NORTE,9357
2011,MAR,TOCANTINS,NORTE,34206
2011,MAR,MARANHÃO,NORDESTE,79061
2011,MAR,PIAUÍ,NORDESTE,46096
2011,MAR,CEARÁ,NORDESTE,141204
2011,MAR,RIO GRANDE DO NORTE,NORDESTE,67017
2011,MAR,PARAÍBA,NORDESTE,89158
2011,MAR,PERNAMBUCO,NORDESTE,195635
2011,MAR,ALAGOAS,NORDESTE,76210
2011,MAR,SERGIPE,NORDESTE,46183
2011,MAR,BAHIA,NORDESTE,280752
2011,MAR,AJUSTES,NORDESTE,",,,"
2011,MAR,MINAS GERAIS,SUDESTE,556002
2011,MAR,ESPÍRITO SANTO,SUDESTE,102815
2011,MAR,RIO DE JANEIRO,SUDESTE,332044
2011,MAR,SÃO PAULO,SUDESTE,1189115
2011,MAR,AJUSTES,SUDESTE,129000
2011,MAR,PARANÁ,SUL,354219
2011,MAR,SANTA CATARINA,SUL,282090
2011,MAR,RIO GRANDE DO SUL,SUL,292770
2011,MAR,AJUSTES,SUL,20000
2011,MAR,MATO GROSSO DO SUL,CENTRO-OESTE,62968
2011,MAR,MATO GROSSO,CENTRO-OESTE,83262
2011,MAR,GOIÁS,CENTRO-OESTE,211721
2011,MAR,DISTRITO FEDERAL,CENTRO-OESTE,103377
2011,ABR,RONDÔNIA,NORTE,51254
2011,ABR,ACRE,NORTE,10035
2011,ABR,AMAZONAS,NORTE,70211
2011,ABR,RORAIMA,NORTE,8940
2011,ABR,PARÁ,NORTE,130194
2011,ABR,AMAPÁ,NORTE,11456
2011,ABR,TOCANTINS,NORTE,30737
2011,ABR,MARANHÃO,NORDESTE,95736
2011,ABR,PIAUÍ,NORDESTE,38262
2011,ABR,CEARÁ,NORDESTE,139449
2011,ABR,RIO GRANDE DO NORTE,NORDESTE,63006
2011,ABR,PARAÍBA,NORDESTE,73795
2011,ABR,PERNAMBUCO,NORDESTE,174575
2011,ABR,ALAGOAS,NORDESTE,59365
2011,ABR,SERGIPE,NORDESTE,43550
2011,ABR,BAHIA,NORDESTE,276020
2011,ABR,AJUSTES,NORDESTE,14000
2011,ABR,MINAS GERAIS,SUDESTE,570738
2011,ABR,ESPÍRITO SANTO,SUDESTE,100244
2011,ABR,RIO DE JANEIRO,SUDESTE,326855
2011,ABR,SÃO PAULO,SUDESTE,1163951
2011,ABR,AJUSTES,SUDESTE,124000
2011,ABR,PARANÁ,SUL,321241
2011,ABR,SANTA CATARINA,SUL,243255
2011,ABR,RIO GRANDE DO SUL,SUL,258432
2011,ABR,AJUSTES,SUL,20000
2011,ABR,MATO GROSSO DO SUL,CENTRO-OESTE,67299
2011,ABR,MATO GROSSO,CENTRO-OESTE,80809
2011,ABR,GOIÁS,CENTRO-OESTE,219587
2011,ABR,DISTRITO FEDERAL,CENTRO-OESTE,97920
2011,MAI,RONDÔNIA,NORTE,79718
2011,MAI,ACRE,NORTE,13453
2011,MAI,AMAZONAS,NORTE,78267
2011,MAI,RORAIMA,NORTE,7316
2011,MAI,PARÁ,NORTE,152468
2011,MAI,AMAPÁ,NORTE,15365
2011,MAI,TOCANTINS,NORTE,40127
2011,MAI,MARANHÃO,NORDESTE,86758
2011,MAI,PIAUÍ,NORDESTE,47216
2011,MAI,CEARÁ,NORDESTE,113440
2011,MAI,RIO GRANDE DO NORTE,NORDESTE,62958
2011,MAI,PARAÍBA,NORDESTE,72218
2011,MAI,PERNAMBUCO,NORDESTE,204844
2011,MAI,ALAGOAS,NORDESTE,51659
2011,MAI,SERGIPE,NORDESTE,45000
2011,MAI,BAHIA,NORDESTE,311649
2011,MAI,AJUSTES,NORDESTE,26000
2011,MAI,MINAS GERAIS,SUDESTE,676878
2011,MAI,ESPÍRITO SANTO,SUDESTE,106539
2011,MAI,RIO DE JANEIRO,SUDESTE,370477
2011,MAI,SÃO PAULO,SUDESTE,1353267
2011,MAI,AJUSTES,SUDESTE,194000
2011,MAI,PARANÁ,SUL,369826
2011,MAI,SANTA CATARINA,SUL,262534
2011,MAI,RIO GRANDE DO SUL,SUL,296282
2011,MAI,AJUSTES,SUL,20000
2011,MAI,MATO GROSSO DO SUL,CENTRO-OESTE,78552
2011,MAI,MATO GROSSO,CENTRO-OESTE,103142
2011,MAI,GOIÁS,CENTRO-OESTE,257807
2011,MAI,DISTRITO FEDERAL,CENTRO-OESTE,112389
2011,JUN,RONDÔNIA,NORTE,92461
2011,JUN,ACRE,NORTE,16209
2011,JUN,AMAZONAS,NORTE,77957
2011,JUN,RORAIMA,NORTE,6204
2011,JUN,PARÁ,NORTE,159308
2011,JUN,AMAPÁ,NORTE,12067
2011,JUN,TOCANTINS,NORTE,41291
2011,JUN,MARANHÃO,NORDESTE,97678
2011,JUN,PIAUÍ,NORDESTE,55116
2011,JUN,CEARÁ,NORDESTE,136542
2011,JUN,RIO GRANDE DO NORTE,NORDESTE,66641
2011,JUN,PARAÍBA,NORDESTE,73324
2011,JUN,PERNAMBUCO,NORDESTE,197308
2011,JUN,ALAGOAS,NORDESTE,55008
2011,JUN,SERGIPE,NORDESTE,43706
2011,JUN,BAHIA,NORDESTE,284493
2011,JUN,AJUSTES,NORDESTE,27000
2011,JUN,MINAS GERAIS,SUDESTE,626571
2011,JUN,ESPÍRITO SANTO,SUDESTE,109934
2011,JUN,RIO DE JANEIRO,SUDESTE,384873
2011,JUN,SÃO PAULO,SUDESTE,1293030
2011,JUN,AJUSTES,SUDESTE,202000
2011,JUN,PARANÁ,SUL,366169
2011,JUN,SANTA CATARINA,SUL,264380
2011,JUN,RIO GRANDE DO SUL,SUL,295748
2011,JUN,AJUSTES,SUL,20000
2011,JUN,MATO GROSSO DO SUL,CENTRO-OESTE,80201
2011,JUN,MATO GROSSO,CENTRO-OESTE,112599
2011,JUN,GOIÁS,CENTRO-OESTE,256634
2011,JUN,DISTRITO FEDERAL,CENTRO-OESTE,113662
2011,JUL,RONDÔNIA,NORTE,95233
2011,JUL,ACRE,NORTE,15530
2011,JUL,AMAZONAS,NORTE,69125
2011,JUL,RORAIMA,NORTE,8290
2011,JUL,PARÁ,NORTE,155651
2011,JUL,AMAPÁ,NORTE,12195
2011,JUL,TOCANTINS,NORTE,39823
2011,JUL,MARANHÃO,NORDESTE,106713
2011,JUL,PIAUÍ,NORDESTE,57930
2011,JUL,CEARÁ,NORDESTE,153277
2011,JUL,RIO GRANDE DO NORTE,NORDESTE,65665
2011,JUL,PARAÍBA,NORDESTE,59061
2011,JUL,PERNAMBUCO,NORDESTE,187852
2011,JUL,ALAGOAS,NORDESTE,53624
2011,JUL,SERGIPE,NORDESTE,46368
2011,JUL,BAHIA,NORDESTE,315672
2011,JUL,AJUSTES,NORDESTE,33000
2011,JUL,MINAS GERAIS,SUDESTE,638156
2011,JUL,ESPÍRITO SANTO,SUDESTE,110294
2011,JUL,RIO DE JANEIRO,SUDESTE,383865
2011,JUL,SÃO PAULO,SUDESTE,1307856
2011,JUL,AJUSTES,SUDESTE,205000
2011,JUL,PARANÁ,SUL,343894
2011,JUL,SANTA CATARINA,SUL,255091
2011,JUL,RIO GRANDE DO SUL,SUL,280502
2011,JUL,AJUSTES,SUL,20000
2011,JUL,MATO GROSSO DO SUL,CENTRO-OESTE,82136
2011,JUL,MATO GROSSO,CENTRO-OESTE,115436
2011,JUL,GOIÁS,CENTRO-OESTE,256767
2011,JUL,DISTRITO FEDERAL,CENTRO-OESTE,116842
2011,AGO,RONDÔNIA,NORTE,111497
2011,AGO,ACRE,NORTE,18462
2011,AGO,AMAZONAS,NORTE,91194
2011,AGO,RORAIMA,NORTE,7870
2011,AGO,PARÁ,NORTE,186980
2011,AGO,AMAPÁ,NORTE,13571
2011,AGO,TOCANTINS,NORTE,45730
2011,AGO,MARANHÃO,NORDESTE,117029
2011,AGO,PIAUÍ,NORDESTE,58394
2011,AGO,CEARÁ,NORDESTE,167021
2011,AGO,RIO GRANDE DO NORTE,NORDESTE,74419
2011,AGO,PARAÍBA,NORDESTE,72088
2011,AGO,PERNAMBUCO,NORDESTE,231788
2011,AGO,ALAGOAS,NORDESTE,63884
2011,AGO,SERGIPE,NORDESTE,53442
2011,AGO,BAHIA,NORDESTE,343997
2011,AGO,AJUSTES,NORDESTE,40000
2011,AGO,MINAS GERAIS,SUDESTE,682660
2011,AGO,ESPÍRITO SANTO,SUDESTE,116224
2011,AGO,RIO DE JANEIRO,SUDESTE,428420
2011,AGO,SÃO PAULO,SUDESTE,1392359
2011,AGO,AJUSTES,SUDESTE,191000
2011,AGO,PARANÁ,SUL,355596
2011,AGO,SANTA CATARINA,SUL,251899
2011,AGO,RIO GRANDE DO SUL,SUL,278658
2011,AGO,AJUSTES,SUL,20000
2011,AGO,MATO GROSSO DO SUL,CENTRO-OESTE,92562
2011,AGO,MATO GROSSO,CENTRO-OESTE,113211
2011,AGO,GOIÁS,CENTRO-OESTE,275628
2011,AGO,DISTRITO FEDERAL,CENTRO-OESTE,126830
2011,SET,RONDÔNIA,NORTE,101484
2011,SET,ACRE,NORTE,19936
2011,SET,AMAZONAS,NORTE,86092
2011,SET,RORAIMA,NORTE,6693
2011,SET,PARÁ,NORTE,162849
2011,SET,AMAPÁ,NORTE,13957
2011,SET,TOCANTINS,NORTE,42797
2011,SET,MARANHÃO,NORDESTE,114554
2011,SET,PIAUÍ,NORDESTE,58087
2011,SET,CEARÁ,NORDESTE,163692
2011,SET,RIO GRANDE DO NORTE,NORDESTE,84194
2011,SET,PARAÍBA,NORDESTE,89582
2011,SET,PERNAMBUCO,NORDESTE,247553
2011,SET,ALAGOAS,NORDESTE,59893
2011,SET,SERGIPE,NORDESTE,51711
2011,SET,BAHIA,NORDESTE,337718
2011,SET,AJUSTES,NORDESTE,44000
2011,SET,MINAS GERAIS,SUDESTE,647680
2011,SET,ESPÍRITO SANTO,SUDESTE,117165
2011,SET,RIO DE JANEIRO,SUDESTE,389212
2011,SET,SÃO PAULO,SUDESTE,1314434
2011,SET,AJUSTES,SUDESTE,230000
2011,SET,PARANÁ,SUL,367288
2011,SET,SANTA CATARINA,SUL,267564
2011,SET,RIO GRANDE DO SUL,SUL,284930
2011,SET,AJUSTES,SUL,20000
2011,SET,MATO GROSSO DO SUL,CENTRO-OESTE,87281
2011,SET,MATO GROSSO,CENTRO-OESTE,112010
2011,SET,GOIÁS,CENTRO-OESTE,273387
2011,SET,DISTRITO FEDERAL,CENTRO-OESTE,128177
2011,OUT,RONDÔNIA,NORTE,88575
2011,OUT,ACRE,NORTE,20238
2011,OUT,AMAZONAS,NORTE,98275
2011,OUT,RORAIMA,NORTE,6684
2011,OUT,PARÁ,NORTE,155414
2011,OUT,AMAPÁ,NORTE,13166
2011,OUT,TOCANTINS,NORTE,49488
2011,OUT,MARANHÃO,NORDESTE,115920
2011,OUT,PIAUÍ,NORDESTE,54599
2011,OUT,CEARÁ,NORDESTE,145031
2011,OUT,RIO GRANDE DO NORTE,NORDESTE,70176
2011,OUT,PARAÍBA,NORDESTE,80600
2011,OUT,PERNAMBUCO,NORDESTE,215441
2011,OUT,ALAGOAS,NORDESTE,65805
2011,OUT,SERGIPE,NORDESTE,52252
2011,OUT,BAHIA,NORDESTE,316069
2011,OUT,AJUSTES,NORDESTE,45000
2011,OUT,MINAS GERAIS,SUDESTE,592732
2011,OUT,ESPÍRITO SANTO,SUDESTE,95319
2011,OUT,RIO DE JANEIRO,SUDESTE,383725
2011,OUT,SÃO PAULO,SUDESTE,1272955
2011,OUT,AJUSTES,SUDESTE,242000
2011,OUT,PARANÁ,SUL,365427
2011,OUT,SANTA CATARINA,SUL,277126
2011,OUT,RIO GRANDE DO SUL,SUL,310394
2011,OUT,AJUSTES,SUL,20000
2011,OUT,MATO GROSSO DO SUL,CENTRO-OESTE,83106
2011,OUT,MATO GROSSO,CENTRO-OESTE,125508
2011,OUT,GOIÁS,CENTRO-OESTE,264747
2011,OUT,DISTRITO FEDERAL,CENTRO-OESTE,107386
2011,NOV,RONDÔNIA,NORTE,85509
2011,NOV,ACRE,NORTE,14867
2011,NOV,AMAZONAS,NORTE,81922
2011,NOV,RORAIMA,NORTE,8833
2011,NOV,PARÁ,NORTE,171352
2011,NOV,AMAPÁ,NORTE,15633
2011,NOV,TOCANTINS,NORTE,36702
2011,NOV,MARANHÃO,NORDESTE,123896
2011,NOV,PIAUÍ,NORDESTE,55044
2011,NOV,CEARÁ,NORDESTE,173692
2011,NOV,RIO GRANDE DO NORTE,NORDESTE,73094
2011,NOV,PARAÍBA,NORDESTE,88150
2011,NOV,PERNAMBUCO,NORDESTE,242116
2011,NOV,ALAGOAS,NORDESTE,66635
2011,NOV,SERGIPE,NORDESTE,49106
2011,NOV,BAHIA,NORDESTE,283237
2011,NOV,AJUSTES,NORDESTE,45000
2011,NOV,MINAS GERAIS,SUDESTE,577717
2011,NOV,ESPÍRITO SANTO,SUDESTE,102359
2011,NOV,RIO DE JANEIRO,SUDESTE,387800
2011,NOV,SÃO PAULO,SUDESTE,1277306
2011,NOV,AJUSTES,SUDESTE,242000
2011,NOV,PARANÁ,SUL,367294
2011,NOV,SANTA CATARINA,SUL,276719
2011,NOV,RIO GRANDE DO SUL,SUL,311065
2011,NOV,AJUSTES,SUL,20000
2011,NOV,MATO GROSSO DO SUL,CENTRO-OESTE,79173
2011,NOV,MATO GROSSO,CENTRO-OESTE,111015
2011,NOV,GOIÁS,CENTRO-OESTE,252835
2011,NOV,DISTRITO FEDERAL,CENTRO-OESTE,97561
2011,DEZ,RONDÔNIA,NORTE,69009
2011,DEZ,ACRE,NORTE,12670
2011,DEZ,AMAZONAS,NORTE,86757
2011,DEZ,RORAIMA,NORTE,9774
2011,DEZ,PARÁ,NORTE,176806
2011,DEZ,AMAPÁ,NORTE,18606
2011,DEZ,TOCANTINS,NORTE,34885
2011,DEZ,MARANHÃO,NORDESTE,146087
2011,DEZ,PIAUÍ,NORDESTE,54842
2011,DEZ,CEARÁ,NORDESTE,126961
2011,DEZ,RIO GRANDE DO NORTE,NORDESTE,74061
2011,DEZ,PARAÍBA,NORDESTE,88341
2011,DEZ,PERNAMBUCO,NORDESTE,206262
2011,DEZ,ALAGOAS,NORDESTE,68787
2011,DEZ,SERGIPE,NORDESTE,58722
2011,DEZ,BAHIA,NORDESTE,300385
2011,DEZ,AJUSTES,NORDESTE,44000
2011,DEZ,MINAS GERAIS,SUDESTE,490780
2011,DEZ,ESPÍRITO SANTO,SUDESTE,94964
2011,DEZ,RIO DE JANEIRO,SUDESTE,344792
2011,DEZ,SÃO PAULO,SUDESTE,1136326
2011,DEZ,AJUSTES,SUDESTE,201000
2011,DEZ,PARANÁ,SUL,341962
2011,DEZ,SANTA CATARINA,SUL,248840
2011,DEZ,RIO GRANDE DO SUL,SUL,292092
2011,DEZ,AJUSTES,SUL,20000
2011,DEZ,MATO GROSSO DO SUL,CENTRO-OESTE,75445
2011,DEZ,MATO GROSSO,CENTRO-OESTE,88125
2011,DEZ,GOIÁS,CENTRO-OESTE,215663
2011,DEZ,DISTRITO FEDERAL,CENTRO-OESTE,84831
2012,JAN,RONDÔNIA,NORTE,76504
2012,JAN,ACRE,NORTE,9683
2012,JAN,AMAZONAS,NORTE,81889
2012,JAN,RORAIMA,NORTE,9914
2012,JAN,PARÁ,NORTE,159573
2012,JAN,AMAPÁ,NORTE,16481
2012,JAN,TOCANTINS,NORTE,38254
2012,JAN,MARANHÃO,NORDESTE,112020
2012,JAN,PIAUÍ,NORDESTE,49244
2012,JAN,CEARÁ,NORDESTE,142397
2012,JAN,RIO GRANDE DO NORTE,NORDESTE,76824
2012,JAN,PARAÍBA,NORDESTE,88070
2012,JAN,PERNAMBUCO,NORDESTE,223244
2012,JAN,ALAGOAS,NORDESTE,72505
2012,JAN,SERGIPE,NORDESTE,54430
2012,JAN,BAHIA,NORDESTE,322696
2012,JAN,AJUSTES,NORDESTE,41000
2012,JAN,MINAS GERAIS,SUDESTE,523094
2012,JAN,ESPÍRITO SANTO,SUDESTE,110465
2012,JAN,RIO DE JANEIRO,SUDESTE,358567
2012,JAN,SÃO PAULO,SUDESTE,1134419
2012,JAN,AJUSTES,SUDESTE,221000
2012,JAN,PARANÁ,SUL,357265
2012,JAN,SANTA CATARINA,SUL,254813
2012,JAN,RIO GRANDE DO SUL,SUL,294069
2012,JAN,AJUSTES,SUL,22000
2012,JAN,MATO GROSSO DO SUL,CENTRO-OESTE,72993
2012,JAN,MATO GROSSO,CENTRO-OESTE,94775
2012,JAN,GOIÁS,CENTRO-OESTE,201406
2012,JAN,DISTRITO FEDERAL,CENTRO-OESTE,85611
2012,FEV,RONDÔNIA,NORTE,71465
2012,FEV,ACRE,NORTE,10019
2012,FEV,AMAZONAS,NORTE,78002
2012,FEV,RORAIMA,NORTE,9563
2012,FEV,PARÁ,NORTE,145702
2012,FEV,AMAPÁ,NORTE,16803
2012,FEV,TOCANTINS,NORTE,33022
2012,FEV,MARANHÃO,NORDESTE,101538
2012,FEV,PIAUÍ,NORDESTE,56201
2012,FEV,CEARÁ,NORDESTE,143499
2012,FEV,RIO GRANDE DO NORTE,NORDESTE,71789
2012,FEV,PARAÍBA,NORDESTE,84384
2012,FEV,PERNAMBUCO,NORDESTE,201890
2012,FEV,ALAGOAS,NORDESTE,70893
2012,FEV,SERGIPE,NORDESTE,54859
2012,FEV,BAHIA,NORDESTE,280763
2012,FEV,AJUSTES,NORDESTE,34000
2012,FEV,MINAS GERAIS,SUDESTE,538500
2012,FEV,ESPÍRITO SANTO,SUDESTE,108596
2012,FEV,RIO DE JANEIRO,SUDESTE,341167
2012,FEV,SÃO PAULO,SUDESTE,1195570
2012,FEV,AJUSTES,SUDESTE,206000
2012,FEV,PARANÁ,SUL,353838
2012,FEV,SANTA CATARINA,SUL,263264
2012,FEV,RIO GRANDE DO SUL,SUL,271544
2012,FEV,AJUSTES,SUL,20000
2012,FEV,MATO GROSSO DO SUL,CENTRO-OESTE,75727
2012,FEV,MATO GROSSO,CENTRO-OESTE,92504
2012,FEV,GOIÁS,CENTRO-OESTE,213861
2012,FEV,DISTRITO FEDERAL,CENTRO-OESTE,100739
2012,MAR,RONDÔNIA,NORTE,60310
2012,MAR,ACRE,NORTE,9847
2012,MAR,AMAZONAS,NORTE,81959
2012,MAR,RORAIMA,NORTE,9217
2012,MAR,PARÁ,NORTE,167042
2012,MAR,AMAPÁ,NORTE,14899
2012,MAR,TOCANTINS,NORTE,41822
2012,MAR,MARANHÃO,NORDESTE,120242
2012,MAR,PIAUÍ,NORDESTE,53705
2012,MAR,CEARÁ,NORDESTE,160587
2012,MAR,RIO GRANDE DO NORTE,NORDESTE,85293
2012,MAR,PARAÍBA,NORDESTE,102052
2012,MAR,PERNAMBUCO,NORDESTE,259377
2012,MAR,ALAGOAS,NORDESTE,89431
2012,MAR,SERGIPE,NORDESTE,60825
2012,MAR,BAHIA,NORDESTE,347041
2012,MAR,AJUSTES,NORDESTE,39000
2012,MAR,MINAS GERAIS,SUDESTE,629774
2012,MAR,ESPÍRITO SANTO,SUDESTE,125467
2012,MAR,RIO DE JANEIRO,SUDESTE,413334
2012,MAR,SÃO PAULO,SUDESTE,1395858
2012,MAR,AJUSTES,SUDESTE,248000
2012,MAR,PARANÁ,SUL,398920
2012,MAR,SANTA CATARINA,SUL,291302
2012,MAR,RIO GRANDE DO SUL,SUL,299910
2012,MAR,AJUSTES,SUL,21000
2012,MAR,MATO GROSSO DO SUL,CENTRO-OESTE,85555
2012,MAR,MATO GROSSO,CENTRO-OESTE,108640
2012,MAR,GOIÁS,CENTRO-OESTE,260800
2012,MAR,DISTRITO FEDERAL,CENTRO-OESTE,110615
2012,ABR,RONDÔNIA,NORTE,59470
2012,ABR,ACRE,NORTE,14828
2012,ABR,AMAZONAS,NORTE,61107
2012,ABR,RORAIMA,NORTE,8291
2012,ABR,PARÁ,NORTE,141187
2012,ABR,AMAPÁ,NORTE,18744
2012,ABR,TOCANTINS,NORTE,37661
2012,ABR,MARANHÃO,NORDESTE,87994
2012,ABR,PIAUÍ,NORDESTE,45347
2012,ABR,CEARÁ,NORDESTE,116653
2012,ABR,RIO GRANDE DO NORTE,NORDESTE,70589
2012,ABR,PARAÍBA,NORDESTE,86964
2012,ABR,PERNAMBUCO,NORDESTE,228092
2012,ABR,ALAGOAS,NORDESTE,73884
2012,ABR,SERGIPE,NORDESTE,59199
2012,ABR,BAHIA,NORDESTE,301687
2012,ABR,AJUSTES,NORDESTE,39000
2012,ABR,MINAS GERAIS,SUDESTE,565656
2012,ABR,ESPÍRITO SANTO,SUDESTE,110051
2012,ABR,RIO DE JANEIRO,SUDESTE,355482
2012,ABR,SÃO PAULO,SUDESTE,1199755
2012,ABR,AJUSTES,SUDESTE,256000
2012,ABR,PARANÁ,SUL,349449
2012,ABR,SANTA CATARINA,SUL,246351
2012,ABR,RIO GRANDE DO SUL,SUL,280566
2012,ABR,AJUSTES,SUL,22000
2012,ABR,MATO GROSSO DO SUL,CENTRO-OESTE,77221
2012,ABR,MATO GROSSO,CENTRO-OESTE,106386
2012,ABR,GOIÁS,CENTRO-OESTE,239530
2012,ABR,DISTRITO FEDERAL,CENTRO-OESTE,94425
2012,MAI,RONDÔNIA,NORTE,83207
2012,MAI,ACRE,NORTE,14321
2012,MAI,AMAZONAS,NORTE,97398
2012,MAI,RORAIMA,NORTE,9572
